L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
53940,53,17,5.12,69,1,129,1,0,0,0,0,0,0,0,0,129,69,69,129,69.0,129.0,0,0,0,0,552000,1032000,1,1,0,0,0,0,0,0,0,9519,28,58,0,0,Benign
50125,3389,6,0.0,1364,8,1721,7,30,30,26,0,0,0,101,101,1189,40,40,1189,1364.0,1721.0,0,0,0,0,10912000,13768000,10,3,0,1,1,8192,64000,0,0,0,0,0,0,0,Benign
64558,53,17,5.178,66,1,147,1,0,0,0,0,0,0,0,0,147,66,66,147,66.0,147.0,0,0,0,0,528000,1176000,1,1,0,0,0,0,0,0,0,64069,28,60,0,0,Benign
51247,443,6,0.0,891,7,475,7,223,223,27,0,0,0,128,128,557,40,40,557,891.0,475.0,0,0,0,0,7128000,3800000,12,1,0,1,0,8192,29200,0,0,0,0,0,0,0,Benign
53019,443,6,91.126,1863,20,6393,18,219,219,27,0,0,0,128,128,1470,40,40,1470,1863.0,6393.0,0,0,0,0,14904000,51144000,28,3,3,1,3,8192,42780,0,0,0,0,0,0,0,Benign
61769,53,17,5.126,63,1,115,1,0,0,0,0,0,0,128,128,115,63,63,115,126.0,115.0,0,0,0,0,1008000,920000,3,0,0,0,0,0,0,0,0,6002,1,60,0,0,Benign
55887,3389,6,0.0,1516,9,1949,9,30,30,26,0,0,0,106,106,1213,40,40,1213,1516.0,1949.0,0,0,0,0,12128000,15592000,13,2,1,1,1,64240,64000,0,0,0,0,0,0,0,Benign
50496,80,6,7.126,1137,17,1450,15,219,219,27,0,0,0,128,128,746,40,40,746,1137.0,1450.0,451,11,0,0,9096000,11600000,30,0,1,1,0,8192,42780,49920,195,0,0,0,0,0,Benign
52636,443,6,91.126,1989,24,23027,30,219,219,27,0,0,0,128,128,1470,40,40,1470,1989.0,23027.0,0,0,0,0,15912000,184216000,31,3,5,1,14,8192,42780,0,0,0,0,0,0,0,Benign
55463,53,17,0.0,70,1,133,1,0,0,0,0,0,0,0,0,133,70,70,133,70.0,133.0,0,0,0,0,560000,1064000,1,1,0,0,0,0,0,0,0,43747,28,60,0,0,Benign
52869,443,6,91.178,1845,18,9111,17,219,219,27,0,0,0,128,128,1500,40,40,1500,1845.0,9111.0,0,0,0,0,14760000,72888000,24,3,2,1,5,8192,29200,0,0,0,0,0,0,0,Benign
49505,80,6,7.0,373,5,700,5,219,219,91,0,0,0,128,128,528,40,40,528,373.0,700.0,0,0,0,0,2984000,5600000,8,1,0,1,0,8192,17922,0,0,0,0,0,0,0,Benign
50453,53,17,0.0,63,1,111,1,0,0,0,0,0,0,0,0,111,63,63,111,63.0,111.0,0,0,0,0,504000,888000,2,0,0,0,0,0,0,0,0,64477,1,60,0,0,Benign
43126,445,6,41.0,132,3,132,3,23,19,22,0,0,0,93,93,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,16660,8192,0,0,0,0,0,0,0,Benign
58271,53,17,0.0,61,1,109,1,0,0,0,0,0,0,128,128,109,61,61,109,122.0,218.0,0,0,0,0,976000,1304000,4,0,0,0,0,0,0,0,0,16675,1,60,0,0,Benign
52211,80,6,7.0,1056,19,7332,19,219,219,27,0,0,0,128,128,1500,40,40,1500,1056.0,7332.0,451,11,0,0,8448000,58656000,32,0,1,1,4,8192,29200,49920,195,0,0,0,0,0,Benign
55296,53,17,0.0,68,1,84,1,0,0,0,0,0,0,0,0,84,68,68,84,68.0,84.0,0,0,0,0,544000,672000,2,0,0,0,0,0,0,0,0,29433,1,20,0,0,Benign
52579,123,6,0.0,40,1,0,0,2,2,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,Benign
62221,80,6,7.0,479,5,1147,5,219,219,27,4294960,7,7,127,127,975,40,40,975,479.0,1147.0,0,0,0,0,472000,1144000,8,0,1,1,0,65535,26883,0,0,0,0,0,0,1,DDOS attack-HOIC
60239,53,17,5.126,70,1,86,1,0,0,0,0,0,0,0,0,86,70,70,86,70.0,86.0,0,0,0,0,560000,688000,2,0,0,0,0,0,0,0,0,29766,1,22,0,0,Benign
57786,53,17,0.0,70,1,86,1,0,0,0,0,0,0,0,0,86,70,70,86,70.0,86.0,0,0,0,0,560000,688000,2,0,0,0,0,0,0,0,0,51474,1,8,0,0,Benign
56527,53,17,0.0,59,1,186,1,0,0,0,0,0,0,0,0,186,59,59,186,59.0,186.0,0,0,0,0,472000,1488000,1,1,0,0,0,0,0,0,0,41605,1,60,0,0,Benign
52122,443,6,91.14,4144,37,48614,53,223,223,27,0,0,0,128,128,1500,40,40,1500,4144.0,48614.0,451,11,0,0,33152000,388912000,50,1,5,3,31,8192,29200,49920,195,0,0,0,0,0,Benign
49881,80,6,7.178,510,5,1147,5,219,219,27,4294850,117,117,127,127,975,40,40,975,510.0,1147.0,0,0,0,0,32000,72000,8,0,1,1,0,65535,26883,0,0,0,0,0,0,1,DDOS attack-HOIC
61701,53,17,0.0,122,2,590,2,0,0,0,0,0,0,128,128,295,61,61,295,122.0,590.0,0,0,0,0,976000,4720000,2,0,2,0,0,0,0,0,0,20703,1,60,0,0,Benign
49732,53,17,0.0,72,1,128,1,0,0,0,0,0,0,0,0,128,72,72,128,72.0,128.0,0,0,0,0,576000,1024000,2,0,0,0,0,0,0,0,0,18680,28,3,0,0,Benign
50076,443,6,91.126,1363,17,5133,13,27,27,27,0,0,0,128,128,1470,40,40,1470,1363.0,5133.0,0,0,0,0,10904000,41064000,23,3,1,0,3,8192,42780,0,0,0,0,0,0,0,Benign
60934,53,17,5.126,79,1,107,1,0,0,0,0,0,0,0,0,107,79,79,107,79.0,107.0,0,0,0,0,632000,856000,2,0,0,0,0,0,0,0,0,57117,28,60,0,0,Benign
59865,53,17,0.0,75,1,91,1,0,0,0,0,0,0,0,0,91,75,75,91,75.0,91.0,0,0,0,0,600000,728000,2,0,0,0,0,0,0,0,0,16123,1,3,0,0,Benign
59434,80,6,7.0,232,5,1136,4,223,222,27,4294936,31,0,127,127,1004,40,40,1004,232.0,1136.0,0,0,0,0,56000,9088000,8,0,0,1,0,8192,26883,0,0,0,0,0,0,1,DDoS attacks-LOIC-HTTP
52091,443,6,0.0,722,9,4442,7,219,219,27,4294935,32,32,128,128,1500,40,40,1500,722.0,4442.0,0,0,0,0,168000,1072000,11,2,0,0,3,8192,29200,0,0,0,0,0,0,0,Benign
50632,443,6,0.0,1835,9,6777,13,219,219,91,0,0,0,128,128,1390,40,40,1390,1835.0,6777.0,41,1,0,0,14680000,54216000,14,1,0,3,4,8192,14600,10496,41,0,0,0,0,0,Benign
62605,53,17,5.126,63,1,115,1,0,0,0,0,0,0,0,0,115,63,63,115,63.0,115.0,0,0,0,0,504000,920000,2,0,0,0,0,0,0,0,0,9131,1,58,0,0,Benign
52742,443,6,91.212,1147,9,4301,7,27,27,27,0,0,0,128,128,1500,40,40,1500,1147.0,4301.0,0,0,0,0,9176000,34408000,8,3,2,1,2,8192,8192,0,0,0,0,0,0,0,Benign
49706,80,6,7.0,3137,26,6015,25,27,27,27,4294717,250,250,63,63,987,52,52,987,3137.0,6015.0,0,0,0,0,96000,184000,41,0,5,5,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-Hulk
27533,3389,6,0.0,1544,10,1873,7,222,222,90,0,0,0,102,102,1213,40,40,1213,1544.0,1873.0,0,0,0,0,12352000,14984000,12,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
55024,445,6,0.0,585,5,344,4,30,26,30,0,0,0,103,103,180,40,40,180,585.0,344.0,0,0,0,0,4680000,2752000,5,4,0,0,0,8192,8192,0,0,0,0,0,0,0,Benign
62202,53,17,0.0,70,1,86,1,0,0,0,0,0,0,0,0,86,70,70,86,70.0,86.0,0,0,0,0,560000,688000,2,0,0,0,0,0,0,0,0,55857,1,7,0,0,Benign
53763,235,6,0.0,40,1,0,0,2,2,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
59339,53,17,5.239,73,1,89,1,0,0,0,0,0,0,0,0,89,73,73,89,73.0,89.0,0,0,0,0,584000,712000,2,0,0,0,0,0,0,0,0,22308,1,24,0,1,Infilteration
49247,80,6,7.0,522,5,1147,5,219,219,27,4294856,111,111,127,127,975,40,40,975,522.0,1147.0,0,0,0,0,32000,80000,8,0,1,1,0,65535,26883,0,0,0,0,0,0,1,DDOS attack-HOIC
54475,3389,6,0.0,2193,9,2002,9,222,222,90,0,0,0,103,103,1213,40,40,1213,2193.0,2002.0,717,1,77,1,17544000,16016000,12,2,1,2,1,8192,64000,52480,205,0,0,0,0,0,Benign
57798,53,17,0.0,80,1,96,1,0,0,0,0,0,0,0,0,96,80,80,96,80.0,96.0,0,0,0,0,640000,768000,2,0,0,0,0,0,0,0,0,46557,1,57,0,0,Benign
63339,80,6,7.0,528,5,1147,5,219,219,27,4294917,50,50,127,127,975,40,40,975,528.0,1147.0,0,0,0,0,80000,176000,8,0,1,1,0,65535,26883,0,0,0,0,0,0,1,DDOS attack-HOIC
62476,53,17,0.0,57,1,109,1,0,0,0,0,0,0,128,128,109,57,57,109,114.0,109.0,0,0,0,0,912000,872000,3,0,0,0,0,0,0,0,0,5281,1,60,0,0,Benign
52746,80,6,7.0,1100,10,1962,6,30,30,26,4294248,719,719,63,63,1024,52,52,1024,573527.0,8261136.0,0,0,0,0,456000,840000,12,0,2,2,0,26883,26847,0,0,0,0,0,0,1,DoS attacks-GoldenEye
57315,3389,6,0.0,1600,11,1873,7,222,222,90,0,0,0,98,98,1213,40,40,1213,1600.0,1873.0,0,0,0,0,12800000,14984000,13,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
56492,53,17,0.0,69,1,130,1,0,0,0,0,0,0,128,128,130,69,69,130,138.0,260.0,0,0,0,0,1104000,1560000,2,2,0,0,0,0,0,0,0,22394,28,6,0,0,Benign
49343,53,17,5.126,70,1,172,1,0,0,0,0,0,0,0,0,172,70,70,172,70.0,172.0,0,0,0,0,560000,1376000,1,1,0,0,0,0,0,0,0,45767,1,60,0,0,Benign
49774,80,6,7.0,1869,14,6515,14,219,219,27,0,0,0,128,128,1500,40,40,1500,1869.0,6515.0,164,4,0,0,14952000,52120000,19,0,3,3,3,8192,29200,41984,164,0,0,0,0,0,Benign
49798,80,6,7.0,2384,20,2406,17,27,27,27,4294951,16,16,128,128,568,40,40,568,2384.0,2406.0,451,11,0,0,1120000,1128000,31,0,0,6,0,8192,65535,49920,195,0,0,0,0,0,Benign
53631,443,6,91.126,2109,20,4855,18,219,219,27,0,0,0,128,128,1470,40,40,1470,2109.0,4855.0,0,0,0,0,16872000,38840000,29,3,3,1,2,8192,42780,0,0,0,0,0,0,0,Benign
54301,80,6,7.126,1135,17,1450,15,219,219,27,0,0,0,128,128,746,40,40,746,1135.0,1450.0,451,11,0,0,9080000,11600000,30,0,1,1,0,8192,42780,49920,195,0,0,0,0,0,Benign
59816,80,6,7.0,500,5,1147,5,219,219,27,4294868,99,99,127,127,975,40,40,975,500.0,1147.0,0,0,0,0,40000,88000,8,0,1,1,0,65535,26883,0,0,0,0,0,0,1,DDOS attack-HOIC
61596,445,6,41.0,132,3,132,3,23,19,22,0,0,0,98,98,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,16425,8192,0,0,0,0,0,0,0,Benign
64056,53,17,0.0,70,1,86,1,0,0,0,0,0,0,0,0,86,70,70,86,70.0,86.0,0,0,0,0,560000,688000,2,0,0,0,0,0,0,0,0,26315,1,16,0,0,Benign
60444,3389,6,0.0,1520,9,1873,7,222,222,90,0,0,0,99,99,1213,40,40,1213,1520.0,1873.0,0,0,0,0,12160000,14984000,11,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
56271,53,17,0.0,128,2,242,2,0,0,0,0,0,0,128,128,121,64,64,121,128.0,242.0,0,0,0,0,1024000,1936000,4,0,0,0,0,0,0,0,0,48279,1,60,0,0,Benign
52661,443,6,0.0,927,10,8051,11,223,223,27,0,0,0,128,128,1500,40,40,1500,927.0,8051.0,0,0,0,0,7416000,64408000,12,3,1,0,5,8192,29200,0,0,0,0,0,0,0,Benign
30292,23,6,77.0,40,1,0,0,2,2,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,37292,0,0,0,0,0,0,0,0,Benign
55205,53,17,0.0,61,1,137,1,0,0,0,0,0,0,0,0,137,61,61,137,61.0,137.0,0,0,0,0,488000,1096000,1,1,0,0,0,0,0,0,0,49898,28,60,0,0,Benign
59762,53,17,0.0,78,1,94,1,0,0,0,0,0,0,128,128,94,78,78,94,156.0,188.0,0,0,0,0,1248000,1128000,4,0,0,0,0,0,0,0,0,42881,1,30,0,0,Benign
60831,53,17,0.0,58,1,147,1,0,0,0,0,0,0,0,0,147,58,58,147,58.0,147.0,0,0,0,0,464000,1176000,1,1,0,0,0,0,0,0,0,1736,1,30,0,0,Benign
53485,3389,6,0.0,1560,10,1873,7,30,30,26,0,0,0,102,102,1213,40,40,1213,1560.0,1873.0,0,0,0,0,12480000,14984000,12,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
64750,445,6,0.0,498,5,342,4,30,26,30,0,0,0,104,104,171,40,40,171,498.0,342.0,0,0,0,0,3984000,2736000,6,3,0,0,0,16425,8192,0,0,0,0,0,0,0,Benign
54142,53,17,0.0,70,1,86,1,0,0,0,0,0,0,0,0,86,70,70,86,70.0,86.0,0,0,0,0,560000,688000,2,0,0,0,0,0,0,0,0,13733,1,20,0,0,Benign
55352,3389,6,0.0,2828,18,3442,14,222,222,26,4294920,47,47,101,101,1189,40,40,1189,2828.0,3442.0,0,0,1629,5,464000,568000,22,6,0,2,2,8192,64000,0,0,0,0,0,0,0,Benign
49922,3389,6,88.0,172,4,132,3,19,19,19,0,0,0,101,101,52,40,40,52,172.0,132.0,0,0,0,0,1376000,1056000,7,0,0,0,0,16425,64000,0,0,0,0,0,0,0,Benign
65521,53,17,0.0,66,1,128,1,0,0,0,0,0,0,128,128,128,66,66,128,132.0,128.0,0,0,0,0,1056000,1024000,3,0,0,0,0,0,0,0,0,58736,1,60,0,0,Benign
59727,3389,6,0.0,1464,8,1873,7,30,30,26,0,0,0,106,106,1213,40,40,1213,1464.0,1873.0,0,0,0,0,11712000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
58495,53,17,5.119,73,1,89,1,0,0,0,0,0,0,0,0,89,73,73,89,73.0,89.0,0,0,0,0,584000,712000,2,0,0,0,0,0,0,0,0,10362,1,30,0,0,Benign
61550,53,17,0.0,73,1,89,1,0,0,0,0,0,0,0,0,89,73,73,89,73.0,89.0,0,0,0,0,584000,712000,2,0,0,0,0,0,0,0,0,34929,1,3,0,0,Benign
61115,53,17,0.0,73,1,89,1,0,0,0,0,0,0,0,0,89,73,73,89,73.0,89.0,0,0,0,0,584000,712000,2,0,0,0,0,0,0,0,0,12820,1,18,0,0,Benign
58140,53,17,0.0,61,1,77,1,0,0,0,0,0,0,0,0,77,61,61,77,61.0,77.0,0,0,0,0,488000,616000,2,0,0,0,0,0,0,0,0,40284,1,20,0,0,Benign
49747,80,6,7.0,511,5,1147,5,219,219,27,4294919,47,47,127,127,975,40,40,975,511.0,1147.0,0,0,0,0,80000,184000,8,0,1,1,0,65535,26883,0,0,0,0,0,0,1,DDOS attack-HOIC
58784,53,17,0.0,116,2,304,2,0,0,0,0,0,0,128,128,152,58,58,152,116.0,304.0,0,0,0,0,928000,2432000,2,2,0,0,0,0,0,0,0,39343,1,60,0,0,Benign
63346,3389,6,0.0,1476,8,1869,7,30,30,26,0,0,0,107,107,1213,40,40,1213,1476.0,1869.0,0,0,0,0,11808000,14952000,10,2,1,1,1,64952,64000,0,0,0,0,0,0,0,Benign
59933,53,17,0.0,68,1,196,1,0,0,0,0,0,0,0,0,196,68,68,196,68.0,196.0,0,0,0,0,544000,1568000,1,1,0,0,0,0,0,0,0,39601,1,60,0,0,Benign
60649,445,6,0.0,498,5,342,4,30,26,30,0,0,0,102,102,171,40,40,171,498.0,342.0,0,0,0,0,3984000,2736000,6,3,0,0,0,8192,8192,0,0,0,0,0,0,0,Benign
52135,443,6,91.178,723,9,4336,8,223,223,27,0,0,0,128,128,1500,40,40,1500,723.0,4336.0,0,0,0,0,5784000,34688000,12,2,0,0,3,8192,26883,0,0,0,0,0,0,0,Benign
59582,445,6,41.0,132,3,132,3,23,19,22,0,0,0,102,102,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,16591,8192,0,0,0,0,0,0,0,Benign
54830,53,17,0.0,59,1,75,1,0,0,0,0,0,0,0,0,75,59,59,75,59.0,75.0,0,0,0,0,472000,600000,2,0,0,0,0,0,0,0,0,3144,1,60,0,0,Benign
51477,3389,6,0.0,1476,8,1869,7,30,30,26,0,0,0,105,105,1213,40,40,1213,1476.0,1869.0,0,0,0,0,11808000,14952000,10,2,1,1,1,65280,64000,0,0,0,0,0,0,0,Benign
63186,3389,6,0.0,1516,9,1873,7,30,30,26,0,0,0,109,109,1213,40,40,1213,1516.0,1873.0,0,0,0,0,12128000,14984000,11,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
55095,3389,6,0.0,2008,14,2143,10,223,219,94,0,0,0,101,101,1219,40,40,1219,2008.0,2143.0,0,0,0,0,16064000,17144000,16,5,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
52625,3389,6,0.0,1600,11,1873,7,222,222,90,0,0,0,101,101,1213,40,40,1213,1600.0,1873.0,0,0,0,0,12800000,14984000,13,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
49473,53,17,5.126,71,1,87,1,0,0,0,0,0,0,0,0,87,71,71,87,71.0,87.0,0,0,0,0,568000,696000,2,0,0,0,0,0,0,0,0,57574,1,60,0,0,Benign
58486,80,6,7.0,4226,31,6067,26,27,27,27,4294717,250,250,63,63,987,52,52,987,4226.0,6067.0,874,2,987,1,128000,192000,45,0,7,5,0,26883,26847,27136,106,0,0,0,0,1,DoS attacks-Hulk
52872,80,6,7.0,212,5,3513,7,27,19,27,0,0,0,128,128,1500,40,40,1500,212.0,3513.0,0,0,0,0,1696000,28104000,9,0,1,0,2,8192,14600,0,0,0,0,0,0,0,Benign
50807,443,6,91.126,936,10,3248,8,219,219,27,0,0,0,128,128,1470,40,40,1470,936.0,3248.0,0,0,0,0,7488000,25984000,12,3,1,0,2,8192,42780,0,0,0,0,0,0,0,Benign
54855,80,6,7.0,510,5,1147,5,219,219,27,4294892,75,75,127,127,975,40,40,975,510.0,1147.0,0,0,0,0,48000,120000,8,0,1,1,0,65535,26883,0,0,0,0,0,0,1,DDOS attack-HOIC
59826,53,17,5.126,70,1,210,1,0,0,0,0,0,0,0,0,210,70,70,210,70.0,210.0,0,0,0,0,560000,1680000,1,1,0,0,0,0,0,0,0,25866,1,60,0,0,Benign
53568,3389,6,0.0,1464,8,1873,7,30,30,26,0,0,0,104,104,1213,40,40,1213,1464.0,1873.0,0,0,0,0,11712000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
54413,443,6,91.178,679,8,4362,8,223,223,27,0,0,0,128,128,1500,40,40,1500,679.0,4362.0,0,0,0,0,5432000,34896000,11,2,0,0,3,8192,26883,0,0,0,0,0,0,0,Benign
56910,80,6,7.0,2899,24,4760,19,27,27,27,4294779,188,188,63,63,987,52,52,987,2899.0,4760.0,379,1,0,0,120000,200000,34,0,5,4,0,26883,26847,31488,123,0,0,0,0,1,DoS attacks-Hulk
64819,80,6,7.0,484,5,1147,5,219,219,27,4294964,2,2,127,127,975,40,40,975,484.0,1147.0,0,0,0,0,1288000,3056000,8,0,1,1,0,65535,26883,0,0,0,0,0,0,1,DDOS attack-HOIC
51442,443,6,91.126,2060,17,1480,15,27,27,27,0,0,0,128,128,557,40,40,557,2060.0,1480.0,0,0,0,0,16480000,11840000,27,2,2,1,0,8192,42780,0,0,0,0,0,0,0,Benign
55366,3389,6,0.0,2006,14,2143,10,223,219,94,0,0,0,100,100,1219,40,40,1219,2006.0,2143.0,0,0,0,0,16048000,17144000,16,5,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
61270,80,6,7.0,522,5,1147,5,219,219,27,4294904,63,63,127,127,975,40,40,975,522.0,1147.0,0,0,0,0,64000,136000,8,0,1,1,0,65535,26883,0,0,0,0,0,0,1,DDOS attack-HOIC
49684,53,17,0.0,63,1,95,1,0,0,0,0,0,0,0,0,95,63,63,95,63.0,95.0,0,0,0,0,504000,760000,2,0,0,0,0,0,0,0,0,21438,1,60,0,0,Benign
57320,53,17,5.12,69,1,101,1,0,0,0,0,0,0,0,0,101,69,69,101,69.0,101.0,0,0,0,0,552000,808000,2,0,0,0,0,0,0,0,0,53660,1,60,0,0,Benign
49298,53,17,0.0,68,1,167,1,0,0,0,0,0,0,0,0,167,68,68,167,68.0,167.0,0,0,0,0,544000,1336000,1,1,0,0,0,0,0,0,0,26424,1,15,0,0,Benign
52163,3389,6,0.0,2458,11,3242,11,222,222,26,0,0,0,103,103,1213,40,40,1213,2458.0,3242.0,946,2,1213,1,19664000,25936000,14,3,1,2,2,8192,64000,45568,178,0,0,0,0,0,Benign
51878,443,6,91.178,3351,56,115022,86,219,219,27,0,0,0,128,128,1500,40,40,1500,3351.0,115022.0,0,0,0,0,26808000,920176000,59,4,2,1,76,8192,29200,0,0,0,0,0,0,0,Benign
65491,53,17,0.0,72,1,128,1,0,0,0,0,0,0,128,128,128,72,72,128,144.0,256.0,0,0,0,0,1152000,1536000,4,0,0,0,0,0,0,0,0,2878,28,20,0,1,Infilteration
60991,53,17,0.0,60,1,76,1,0,0,0,0,0,0,0,0,76,60,60,76,60.0,76.0,0,0,0,0,480000,608000,2,0,0,0,0,0,0,0,0,65154,1,60,0,0,Benign
54769,53,17,0.0,140,2,318,2,0,0,0,0,0,0,128,128,159,70,70,159,140.0,318.0,0,0,0,0,1120000,2544000,2,2,0,0,0,0,0,0,0,30075,1,60,0,0,Benign
57082,53,17,0.0,79,1,164,1,0,0,0,0,0,0,0,0,164,79,79,164,79.0,164.0,0,0,0,0,632000,1312000,1,1,0,0,0,0,0,0,0,48324,28,60,0,0,Benign
38073,3389,6,0.0,1872,10,2143,10,223,219,94,0,0,0,113,113,1219,40,40,1219,1872.0,2143.0,0,0,0,0,14976000,17144000,12,5,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
58953,53,17,0.0,64,1,125,1,0,0,0,0,0,0,128,128,125,64,64,125,128.0,125.0,0,0,0,0,1024000,1000000,3,0,0,0,0,0,0,0,0,7216,28,60,0,0,Benign
55137,53,17,5.126,78,1,94,1,0,0,0,0,0,0,0,0,94,78,78,94,78.0,94.0,0,0,0,0,624000,752000,2,0,0,0,0,0,0,0,0,54736,1,60,0,0,Benign
56096,53,17,0.0,162,2,496,2,0,0,0,0,0,0,128,128,248,81,81,248,162.0,496.0,0,0,0,0,1296000,3968000,2,2,0,0,0,0,0,0,0,56112,1,60,0,0,Benign
50738,53,17,0.0,58,1,160,1,0,0,0,0,0,0,0,0,160,58,58,160,58.0,160.0,0,0,0,0,464000,1280000,1,1,0,0,0,0,0,0,0,17302,1,60,0,0,Benign
52026,443,6,91.126,974,11,3695,9,223,223,27,0,0,0,128,128,1470,40,40,1470,974.0,3695.0,0,0,0,0,7792000,29560000,14,3,1,0,2,8192,42780,0,0,0,0,0,0,0,Benign
55952,53,17,5.119,67,1,95,1,0,0,0,0,0,0,0,0,95,67,67,95,67.0,95.0,0,0,0,0,536000,760000,2,0,0,0,0,0,0,0,0,17615,28,9,0,0,Benign
63195,53,17,5.215,66,1,150,1,0,0,0,0,0,0,0,0,150,66,66,150,66.0,150.0,0,0,0,0,528000,1200000,1,1,0,0,0,0,0,0,0,63032,28,60,0,0,Benign
53165,443,6,91.126,1912,20,5200,17,219,219,27,0,0,0,128,128,1470,40,40,1470,1912.0,5200.0,0,0,0,0,15296000,41600000,28,3,3,1,2,8192,42780,0,0,0,0,0,0,0,Benign
52454,3389,6,0.0,1480,8,1873,7,222,222,90,0,0,0,102,102,1213,40,40,1213,1480.0,1873.0,0,0,0,0,11840000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
52292,445,6,41.0,132,3,132,3,23,19,22,0,0,0,103,103,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,16560,8192,0,0,0,0,0,0,0,Benign
63973,53,17,5.178,67,1,104,1,0,0,0,0,0,0,0,0,104,67,67,104,67.0,104.0,0,0,0,0,536000,832000,2,0,0,0,0,0,0,0,0,40207,1,60,0,0,Benign
54604,53,17,0.0,68,1,84,1,0,0,0,0,0,0,0,0,84,68,68,84,68.0,84.0,0,0,0,0,544000,672000,2,0,0,0,0,0,0,0,0,60851,1,13,0,0,Benign
56527,80,6,7.0,527,5,1147,5,219,219,27,4294964,2,2,127,127,975,40,40,975,527.0,1147.0,0,0,0,0,1400000,3056000,8,0,1,1,0,65535,26883,0,0,0,0,0,0,1,DDOS attack-HOIC
61617,3389,6,0.0,1364,8,1721,7,30,30,26,0,0,0,100,100,1189,40,40,1189,1364.0,1721.0,0,0,0,0,10912000,13768000,10,3,0,1,1,64240,64000,0,0,0,0,0,0,0,Benign
54203,443,6,0.0,1396,12,5696,15,223,219,31,0,0,0,128,128,1500,40,40,1500,1396.0,5696.0,0,0,0,0,11168000,45568000,19,2,2,1,3,8192,29200,0,0,0,0,0,0,0,Benign
54354,5355,17,0.0,122,2,0,0,0,0,0,0,0,0,1,1,61,61,0,61,122.0,0.0,0,0,0,0,976000,0,2,0,0,0,0,0,0,0,0,51731,255,0,0,0,Benign
55134,80,6,7.0,527,5,1147,5,219,219,27,4294964,3,3,127,127,975,40,40,975,527.0,1147.0,0,0,0,0,1048000,2288000,8,0,1,1,0,65535,26883,0,0,0,0,0,0,1,DDOS attack-HOIC
52227,445,6,41.0,132,3,132,3,23,19,22,0,0,0,101,101,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,8192,8192,0,0,0,0,0,0,0,Benign
64358,53,17,0.0,68,1,167,1,0,0,0,0,0,0,0,0,167,68,68,167,68.0,167.0,0,0,0,0,544000,1336000,1,1,0,0,0,0,0,0,0,26832,1,60,0,0,Benign
55531,53,17,0.0,68,1,129,1,0,0,0,0,0,0,128,128,129,68,68,129,136.0,129.0,0,0,0,0,1088000,1032000,2,1,0,0,0,0,0,0,0,32947,28,60,0,0,Benign
